gene	alpha	beta	delta	PP
C20orf96	0.266680203004312	0.3417195551658	0.75135768875749	0.256992034998214
ZBTB46	0.111601567644161	0.14091881562834	0.228322858162057	0.194193646329047
C20orf112	0.908097429097323	1.36708242039492	1.24306725964884	1.15473483178055
RPL7P2	0.549252685984591	0.765461019701568	0.985070267766459	1.17145715281537
MROH8	0.143990695337727	0.115789478274576	0.323906698066566	0.0569900544297405
BRI3BP	0.223501005728245	0.244530489104524	0.38397703007674	0.331763342205954
SOGA1	0.169392188487118	0.236038942249796	0.369976477605019	0.18688160529697
RPL21P2	2.00983525999422	2.35057831474708	1.68251802938843	1.23917224358072
RPL37AP1	0.407654134791464	0.448484757452502	0.923081594762623	0.80784599155821
MACROD2	0.20436257426625	0.404633865924417	0.284182493773122	0.189485311081867
DYNLL2	0.202803722619451	0.233814988963886	0.205586729741222	0.239790772767231
TMEM37	0.523718306441413	2.90582119298997	1.78415999138543	0.318649036112431
UBE2F	1.15448044841763	1.23161394538981	0.80893458456516	1.17420324752675
RPS27AP2	0.291413118969009	0.353368994191544	0.510859319286012	0.607688667848014
RPL31P2	0.849460957083646	1.11191245861166	1.18952974853524	1.32668723762381
RPL7AP14	0.0525422757209982	0.0597681855542894	0.0634060965321017	0.0535528745719054
RPS10P2	0.216820350318134	0.238573585057458	0.4167514115483	0.337834957038009
RPL24P2	0.377663722704727	0.574419283520431	0.43210867944151	0.728700343356769
SMCR5	0.164567807306443	0.102151261877103	0.0489154154805078	0.0774626877183129
SMCR8	0.276219022301075	0.455623690758142	0.520899989459473	0.573265670163877
TRPM6	0.0635489298500719	0.203619181724851	0.262514560980592	0.162149122404736
SRXN1	0.691988547440794	1.55877838677177	0.997603696141673	0.74072570409496
ROMO1	7.34720288533501	6.69102349533878	6.53397208644245	6.99120767938511
LINC00261	0.975252510224331	0.860023638505492	1.13575924806649	0.576430423867447
NANP	0.718728052826101	0.645859038997307	0.513049067242828	0.483535097295719
LINC00266-1	0.135284667973691	0.0638731159196947	0.0339096308595574	0.164413029555481
MT1P3	0.31608546473962	0.458147887238525	0.365338578001309	0.684180264828392
ZNF280B	1.12632758455699	1.71476227100635	1.46665207994029	1.25569524945326
PABPC5	0.0983327189701666	0.242294328298373	0.0355511471605456	0.212780993947189
SREK1	2.80430247145278	2.89875500936612	3.40219589298294	3.54864020150354
STK35	0.399507565832078	0.806968571480055	0.663436376494307	0.947668146466461
PPP2R5CP	0.068809230679827	0.0723195834191253	0.0924727738126743	0.0775452424154626
DUSP19	0.32801163694577	0.668600895448949	0.746896684122041	0.672338846882714
ASB14	0.153104942028722	0.109021786505756	0.223737925155548	0.147852780825354
C10orf129	0.149042125300875	0.208214067963994	0.191463834185721	0.13760318896548
SAMD8	2.2727970770736	2.69044522078838	1.9162636244717	2.12051533811005
TRUB1	0.907950030229791	1.33678487254137	1.24466551652383	1.00838914077072
MPP7	0.819339522400219	0.849842609564512	0.272554469878066	1.16309941500482
VTI1A	0.866321957775289	0.878363485916381	1.16851065838795	0.431540577825227
EIF5AL1	0.589919430013015	0.587741272578081	0.696592632738829	0.784884023963745
HECTD2	0.463498282338428	0.703388910111558	0.499018676742596	0.787360071380471
FGFBP3	0.129236805035968	0.177360813742711	0.669594066991485	0.21504901935501
EIF3LP2	0.125687462218493	0.175575918368047	0.190996381247963	0.346314818118901
YWHAZP3	0.432102164111471	0.652100670685552	0.569814609370452	0.446864258807746
CACUL1	3.62576361249618	4.94635021421905	3.5467904532869	2.44228285112315
LDLRAD3	0.343036108516434	0.881610211280879	0.619467015548569	0.200372471986054
XRRA1	1.15288217203642	1.78526188856093	1.22190496614678	1.03716375876952
FAM76B	0.665340163318835	0.517789317313951	0.552054519494349	0.622753192261127
SESN3	2.14555606883669	1.28773687031712	2.08898332658083	1.50304505458037
KBTBD3	1.30650770109917	1.54622786118254	1.35360824164294	1.11179736619881
CWF19L2	1.41600156084834	1.52780882469667	1.23407746065437	1.64159083764792
KDELC2	0.165592913520771	0.484747775652295	0.0105515035115221	0.5326220838514
C11orf84	0.190511809867894	0.184500491237028	0.0600181549524537	0.199672317445213
PLEKHA7	0.164599093622294	0.105476673133852	0.170066148784024	0.308380461781752
ST13P5	0.448324830534143	0.607875657322855	0.619554350518357	0.829335254329451
SPTY2D1	1.14430782321261	1.23503266277402	1.02406919930789	1.40522562394801
TMEM86A	0.176222391074563	0.0993205197373862	0.345407633699089	0.179433208243534
DNHD1	0.196833999457178	0.0925070105924057	0.23856357247855	0.214683357016322
BCDIN3D	0.459822882435603	0.553616953473434	0.291919247835222	0.250155925926258
ALG10B	0.438465035982442	0.428394755682301	0.185285688373785	0.345883357101969
GLIPR1L2	0.169823497079228	0.247731060130584	0.661171254985989	0.14156024857629
ZNF664	0.879080701463357	0.905921059816987	0.984410258112805	1.02872514409083
LYRM5	2.48098984509149	3.11732167066479	2.17120330166309	2.66540731100385
CPNE8	4.50012463326059	1.76741512118044	2.92651346588193	3.16127152081766
TMEM120B	0.267036004637539	0.242411267723909	0.338868489227686	0.201283914778536
GLT1D1	0.489859874155912	0.00543321440708468	0.0746335801699668	0.103085408146939
SOCS2-AS1	0.0916615484657986	0.24059040832951	0.162315076650471	0.0271151395030411
C12orf66	0.450845325562774	0.413363441171428	0.247326211022761	0.14809802756113
RPL14P1	1.4593079922372	1.58178980174335	1.9428439545356	1.97746513162404
C12orf60	0.216264278898743	0.264037336150054	0.141857083383809	0.304233000344573
ST13P3	0.173869557116073	0.284470833540786	0.306143780936412	0.398851857795208
HMGA1P3	0.056652041912822	0.0773236749670703	0	0.084533171569805
RAD9B	0.39655149488939	0.446714865384891	0.964027068766242	0.398449480640041
LACC1	0.511457899094752	0.751432681436945	0.598869456598689	0.498502329495736
ESRRAP2	0.0410369683719781	0.0540882504094425	0.0467964772634047	0.0953994947693773
HNRNPA1L2	0.76151202316005	0.971408264440695	0.571717148890305	0.766885300746415
ST13P4	0.569856706282203	0.687461241752051	0.79634930031845	0.800517040767347
B3GALTL	0.117360061753866	0.297352193095544	0.30260572218574	0.250549331427685
RPSAP4	0.791773173853226	0.78580086978941	1.038498320561	1.44299962074857
MIPOL1	0.411563689097942	0.606426168746548	0.570868914677793	0.247701368361547
RPL21P7	0.507007749356579	0.755496110612138	0.479564649244291	0.388833176304041
NUP50P1	0.169333100859473	0.217599752455402	0.291550417692242	0.21777277164567
PPP1R36	0.849447262203721	0.893287326577403	0.27846183866739	0.591199675764048
SLC38A6	0.618005221003662	0.823000089209703	0.492280568652941	0.639336898513792
C14orf37	0.53376314680073	0.284082577103351	0.319636614480935	0.193958142015783
PTGR2	1.68120938613949	1.84936179441592	1.4394510685531	1.68020182884429
FAM161B	0.147825852552453	0.152168519198611	0.172971831708199	0.103287260807539
MDP1	2.08431043809586	2.26737710639749	1.56451189437701	2.06715337994071
TTC7B	0.637363895675766	1.43496344128194	0.392209562484177	0.617625873038567
C2CD4A	1.4829415765997	0.775218558445343	0.345290237646576	0.702453831235527
RPS3AP6	4.56515158976588	4.88215470906143	5.43155592829787	5.69248362076001
GCOM1	0.688650771334016	0.638066293615045	0.510262922153549	0.840256387209958
LOC145783	0.0854488456336053	0.101676228550784	0.204882918451559	0.137449591982667
C15orf65	0.237804073343539	0.44872086268394	0.637292418726918	0.259151079596053
LOC145837	0.0617437468942129	0.0321183193966292	0.0118438589035281	0.0187948108363403
LOC145845	0.0469753039166417	0.087559997731722	0.195927295002194	0.196691664111806
C15orf61	1.11529891920967	1.6010318205163	1.06483494664524	1.37603678456956
ZSCAN29	0.431010738861869	0.368590339512751	0.680461432409204	0.286183044266553
RPS3AP47	2.96610649170793	3.54419915587879	4.17438241861036	4.47708962086004
TTBK2	0.963446656500279	1.1073233749515	1.22046881798215	1.18307016881663
CDAN1	0.163236632208975	0.12828004340722	0.222979821942084	0.182924157183602
RPL7P47	2.75699299774603	3.30742880774214	4.07392795726295	4.43643136199718
VWA3A	0.0745130540665786	0.135963270301412	0.226953872710267	0.197330168971332
ZFP90	0.594732423967925	0.817334950411701	0.727973061726537	0.922339408787083
RLTPR	0.080331504632632	0.157264397321338	0.0491813367482246	0.131803857458528
CMTM4	1.23546077999013	1.44465694705328	1.15917439092748	1.24576392090493
LOC146253	0.395806377839343	0.564492207444622	0.404105436814738	0.647184164954225
FBXL16	1.08653078382636	1.30060741592954	1.44722265841969	1.68587238127885
SSTR5-AS1	0.0402060928989001	0.80379476080145	0.0525969018418976	0.0393419117376366
TMED6	0.800947426917832	2.77021567435852	3.80496284820296	2.91702637798814
ZNF785	0.198424573080041	0.347108469370282	0.261537242532939	0.254033113541446
ZNF688	0.13120729165364	0.247098991531327	0.442951524517056	0.143232332360152
TOM1L2	0.510039972693888	0.697613228256848	0.91974227608145	0.649067059249872
ENTHD2	0.184252447228522	0.148660574780486	0.11523186109843	0.24605661365318
RBFOX3	0.00259193520844289	0.283373198410816	0.196622566059258	0.226121024468535
RTN4RL1	0.132534621941183	0.185917195193277	0.0631569820232737	0.137649510558687
LOC146880	0.284378144855597	0.29880419738971	0.434304805119963	0.376760944227387
RUNDC1	1.02658875311182	1.19917240012964	1.65103297896875	1.51887780894556
EME1	0.0955822128129467	0.0543677979077272	0.026849485283286	0.116269854951713
TMEM199	1.16465202041509	1.21775475411948	1.51275177150966	1.19822454096578
DHRS13	0.24762864770348	0.197025147374097	0.255068010770719	0.351491347164959
CRHR1-IT1	0.125540364385469	0.0915415867951227	0.251017997028655	0.0563793235303998
UPF3AP2	0.396566508700619	0.397187029145777	0.298136452415192	0.54994117812512
TRIM16L	0.181522670184869	0.296693500489097	0.120319881424117	0.193863884097875
LRRC37BP1	0.217273369701968	0.217202810621702	0.0866317212587976	0.215995028189979
WIPF2	0.864191609406752	0.891575438650983	0.948527510670506	0.853591136497037
TMEM99	0.646107791105897	1.50285433096607	1.3194324395897	0.74866263423948
UPF3AP1	0.408586039684361	0.484131129925842	0.270385263128328	0.470842290931711
C18orf25	0.680838847471163	0.932302771302764	0.783525675600911	0.658340636752958
CCBE1	0.0184677526753268	0.101110242710242	0.109600269612808	0.0165570370704063
SLC25A52	0.0588947341280285	0.0932193379755757	0.115365276229318	0.0291584991422625
AQP4-AS1	0.251082421674613	0.239339366442706	0.0322705501472687	0.214315441645792
LINC00526	0.422202925750649	0.42102520000445	0.232749576271632	0.193502053789789
LINC00085	0.0641328304680195	0.0826801903450667	0.012716745139272	0.14721896262132
ZNF480	0.577276924956037	0.596045618452198	0.49493525330462	0.669581966122648
ZNF578	0.143462196834488	0.264587320179953	0.18177745191394	0.0827848224350972
C19orf18	0.282010683137215	0.483690727522972	0.475288613449032	0.61160958350766
ZNF418	0.327411219989511	0.220173687713269	0.0496843841776139	0.112874576820684
ZNF417	0.339019209111183	0.369783544204639	0.405189704454991	0.354633900392238
ZNF548	0.483073288915166	0.543193570911085	0.801316584965532	0.715816948867969
PPM1N	0.29644614544275	0.115072942796458	0.446490105537593	0.546081941714717
ILF3-AS1	2.19948108534402	2.870499934952	2.45260257995449	2.24109378039927
TMC4	0.935154706411626	0.704472933138388	0.805770384720735	0.728738476753366
TPM3P9	0.178228426153637	0.127531548100916	0.286429675864312	0.0718895286226432
ZNF524	0.105300473437468	0.149143672288844	0.0611242138598792	0.154439169338614
ZNF784	0.171985744270147	0.178350326279272	0	0.180662301528773
ZNF563	0.325443443591852	0.364979015724676	0.30415231242326	0.0949973389169954
ZNF420	0.650882331731051	0.847191965022686	0.505433043716744	0.545043246663543
ZNF565	0.22892112283434	0.268462024319052	0.200529868186652	0.223058932889751
ZNF542	0.298240000741527	0.406791680835166	0.376971961141758	0.268330456316961
ZNF582	0.15371697310615	0.23513641160839	0.281673300960967	0.153076100262719
ZNF583	0.250687694129554	0.393529181543964	0.106502216555993	0.1612004323865
FAM98C	0.363351520294994	0.207270376675682	0.169456022521885	0.430200389965366
CAPN12	0.465089076540848	0.550592082437439	0.71032432697037	0.407661850559501
DPY19L3	0.321253281754854	0.374633086074881	1.00697210354337	0.249148810664088
TICAM1	0.364047714186168	0.143113114931327	0.191507539591615	0.50120871161502
ZNF599	0.113533873992402	0.12010522223508	0.231279428771875	0.169390743955651
C19orf55	0.120661848475407	0.145871265507891	0.227023570748923	0.127792040059106
ZNF558	0.222776597280931	0.355370946066007	0.160251274285241	0.25761778875947
LINC00662	0.338264519980815	0.862562400116388	0.294592225512792	0.377098359910663
ZNF98	0.211766421474733	0.0312718928484633	0.101702163100437	0.0110864675147015
ZNF738	0.499875625397855	0.366653175446449	0.389690998213918	0.587383839152403
ZNF714	0.49126580575444	0.28042526366814	0.518027389440111	0.307763314096186
ZNF681	0.281144530317679	0.278643915813441	0.293565336386668	0.0622561162928903
C19orf25	0.274645320453899	0.331067852812461	0.340339099600073	0.555656471212601
DIRAS1	0.0634736551061019	0.104019112663644	0	0.0864394256726635
ZNF555	0.289999446593045	0.301262855465824	0.305335498390369	0.173403940843545
ZNF569	0.309640070783465	0.441884999653893	0.338956799306866	0.42191320883276
ZNF570	0.353560373195295	0.382999246377335	0.128444491975059	0.227994976695183
SONP1	0.272304896023832	0.314608565559812	0.515292803450484	0.40423080643229
C1orf74	0.412487090793308	0.161114923409181	0.0350181951981352	0.355107997015442
CREB3L4	0.272119085665566	0.286059779528189	0.287496394100533	0.27726146651702
C1orf127	0.108508997098871	2.86328283230301	0.85136579775137	1.26710487334448
BROX	4.78077236411114	6.16099123657769	4.64334081203896	3.89918872487063
SAMD11	0.119301478244645	3.06382980462824	0.756233051244078	1.37629982932493
LOC148413	0.171834941727866	0.192875828918866	0.0669867327295842	0.340960910183395
C1orf52	1.13214450522938	0.951354860008039	1.29292828476297	0.534382180007077
LOC148430	0.064392099448131	0.0605749298333573	0.0591306167320819	0.0703459888781776
PHF13	0.222030615501436	0.206238819676908	0.258493435270464	0.642115341402663
C1orf51	0.976306096688368	1.31197357911273	0.954117343068081	0.86635137074617
TMEM56	0.508664611995003	0.0967197844968643	0.240084872076067	0.170638319365726
SLC35F3	0.7727499378478	0.363750555748175	0.714369519995032	0.647388512633017
LOC148696	0.0539458364184453	0.0366890470961506	0.0368729856252716	0.23211067140925
LOC148709	0.0272499171179945	0.036694764863994	0.0498491421124165	0.10912450687962
B3GALNT2	1.14505561216079	1.30263043062594	0.494547582588775	1.21641816308358
MFSD4	0.316351340666318	0.319402552735013	0.0261709718462806	0.448100244279969
SLC30A7	2.10465166211025	3.11451829738954	2.59999939163457	1.86356255901275
MOB3C	0.224596252059415	0.29727467064343	0.317054414952107	0.2733161361515
NBPF12	1.18129416277105	1.36951460241927	1.14955085973115	1.99726629049044
RC3H1	1.32785538074145	2.32028438661971	1.61436178947429	1.52133662624852
MGC27382	0.00303595753716162	0.00320263594934044	0.00334207403044815	0.00461209298590898
ZNF362	0.277804502639824	0.369985210690456	0.391308376180247	0.28219358802117
CNIH3	0.546898987948242	0.0356139595305784	0.365396039962465	0.166755493559665
MANEAL	0.92336898829331	0.785731967430741	1.54858061307527	1.60268400393803
RPS7P4	0.265122274144891	0.281582488464224	0.488949577617089	0.574856409610663
LOC149351	0.0902387392823871	0.124742418896097	0.0438106200617459	0.107426008440718
EXOC8	0.990760540130902	1.13526173183376	0.990476374234854	1.02515745631566
PDIK1L	0.623779320390937	0.837145669457779	0.889630759022711	0.588086116060401
BNIPL	0.217705546211801	0.201615889316727	0.0436546227560431	0.149506716363938
C1orf210	0.929362652229157	0.825653732221939	0.962564252825475	1.02162910620574
CCDC24	0.511929675661795	0.534888561968173	0.328693195079345	0.532049276349176
KRT8P45	0.0507690696011922	0.0813785810282166	0.203657158207292	0.0928407499358606
RNF187	0.999616181544731	2.17809023546027	1.14805733774491	1.13977112571755
LOC149684	0.00331390250266873	0.00222232847545	0.00885470039987428	0.006786438762835
APCDD1L-AS1	0.0635064995664862	0.648386808153459	0.0225199718655372	0.00485445798125135
GNAS-AS1	0.0256195522344662	0.0234221715825331	0.00931842438764506	0.0361945074667505
C20orf196	0.475779971964688	0.383174259410497	0.384974899552082	0.740907021373257
LOC149844	0.131277828672801	0.17497967859122	0.247118301052634	0.248852603865974
